order,site_no,site,class,class_a,result,distance_class,size_class,color,note
2차,JH3-1,JH,기타플라스틱,플라스틱 조각or기타,기타플라스틱,1,1,,담배꽁초
2차,JH3-1,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,5,2,,
2차,JH3-1,JH,어구,EPS조각,EPS조각,2,2,,
2차,JH3-1,JH,어구,EPS조각,EPS조각,2,2,,
2차,JH3-1,JH,어구,EPS조각,EPS조각,4,1,,
2차,JH3-1,JH,어구,EPS조각,EPS조각,5,1,,
2차,JH3-1,JH,어구,EPS조각,EPS조각,4,1,,
2차,JH3-1,JH,어구,EPS조각,EPS조각,2,1,,
2차,JH3-1,JH,기타플라스틱,플라스틱 조각or기타,기타플라스틱,6,5,,스티로폼박스
2차,JH3-1,JH,어구,EPS조각,EPS조각,2,1,,
2차,JH3-1,JH,어구,EPS조각,EPS조각,4,1,,
2차,JH3-1,JH,어구,EPS조각,EPS조각,4,1,,
2차,JH3-1,JH,어구,EPS조각,EPS조각,4,1,,
2차,JH3-1,JH,어구,EPS조각,EPS조각,5,2,,
2차,JH3-1,JH,어구,EPS조각,EPS조각,2,1,,
2차,JH3-1,JH,어구,EPS조각,EPS조각,5,1,,
2차,JH3-1,JH,어구,EPS조각,EPS조각,5,1,,
2차,JH3-1,JH,어구,부자(EPS),EPS부자,5,4,,
2차,JH3-1,JH,포장재,비닐or과자봉지,비닐,1,3,흰색,
2차,JH3-1,JH,포장재,플라스틱 음료수병,PET병,5,3,투명,
2차,JH3-1,JH,어구,EPS조각,EPS조각,6,2,,
2차,JH3-1,JH,어구,EPS조각,EPS조각,7,2,,
2차,JH3-1,JH,어구,EPS조각,EPS조각,7,2,,
2차,JH3-2,JH,어구,EPS조각,EPS조각,4,3,,
2차,JH3-2,JH,기타플라스틱,플라스틱 조각or기타,기타플라스틱,6,4,,스티로폼박스 조각
2차,JH3-2,JH,어구,EPS조각,EPS조각,1,3,,
2차,JH3-2,JH,어구,EPS조각,EPS조각,6,2,,
2차,JH3-2,JH,어구,EPS조각,EPS조각,7,2,,
2차,JH3-2,JH,어구,EPS조각,EPS조각,6,1,,
2차,JH3-2,JH,어구,EPS조각,EPS조각,5,2,,
2차,JH3-2,JH,기타플라스틱,플라스틱 용기,플라스틱용기,7,3,,왕뚜껑
2차,JH3-2,JH,어구,EPS조각,EPS조각,7,2,,
2차,JH3-2,JH,어구,EPS조각,EPS조각,1,2,,
2차,JH3-2,JH,포장재,비닐or과자봉지,비닐,1,3,,
2차,JH3-2,JH,어구,EPS조각,EPS조각,2,2,,
2차,JH3-2,JH,포장재,플라스틱 음료수병,PET병,7,3,,
2차,JH3-2,JH,어구,EPS조각,EPS조각,1,1,,
2차,JH3-2,JH,어구,EPS조각,EPS조각,7,2,,
2차,JH3-2,JH,어구,EPS조각,EPS조각,6,2,,
2차,JH3-2,JH,어구,EPS조각,EPS조각,6,2,,
2차,JH3-2,JH,어구,EPS조각,EPS조각,7,2,,
2차,JH3-3,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH3-3,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH3-3,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH3-3,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH3-3,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH3-3,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH3-3,JH,어구,EPS조각,EPS조각,3,2,,
2차,JH3-3,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,2,,
2차,JH3-3,JH,기타인공물,기타,마스크,1,1,,
2차,JH3-3,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH3-3,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH3-3,JH,기타플라스틱,플라스틱 용기,플라스틱용기,4,2,,햇반
2차,JH3-3,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,2,,
2차,JH3-3,JH,어구,EPS조각,EPS조각,5,1,,
2차,JH3-3,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,1,,
2차,JH3-3,JH,어구,EPS조각,EPS조각,5,2,,
2차,JH3-3,JH,자연물,나무,나무,6,5,,
2차,JH3-3,JH,어구,부자(EPS),EPS부자,7,5,,
2차,JH3-3,JH,어구,EPS조각,EPS조각,7,2,,
2차,JH3-3,JH,어구,EPS조각,EPS조각,4,1,,
2차,JH3-3,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,3,1,,
2차,JH3-3,JH,어구,EPS조각,EPS조각,2,2,,
2차,JH3-3,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,1,,
2차,JH3-3,JH,기타플라스틱,플라스틱 조각or기타,기타플라스틱,2,2,,테니스공
2차,JH3-3,JH,어구,EPS조각,EPS조각,6,2,,
2차,JH3-3,JH,어구,EPS조각,EPS조각,5,3,,
2차,JH3-3,JH,포장재,플라스틱 음료수병,PET병,5,3,초록색,
2차,JH3-3,JH,어구,EPS조각,EPS조각,4,1,,
2차,JH3-3,JH,포장재,플라스틱 음료수병,PET병,4,4,투명,2L
2차,JH3-3,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,3,2,,
2차,JH3-3,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,1,,
2차,JH3-3,JH,기타플라스틱,플라스틱 조각or기타,기타플라스틱,5,4,,스티로폼박스
2차,JH3-4,JH,포장재,포(마)대자루,포대자루,4,5,,
2차,JH3-4,JH,포장재,포(마)대자루,포대자루,1,1,,조각
2차,JH3-4,JH,어구,EPS조각,EPS조각,2,1,,
2차,JH3-4,JH,포장재,비닐or과자봉지,비닐조각,2,1,투명,
2차,JH3-4,JH,포장재,비닐or과자봉지,비닐조각,1,1,,
2차,JH3-4,JH,포장재,비닐or과자봉지,비닐,3,2,,
2차,JH3-4,JH,포장재,플라스틱 음료수병,병뚜껑,1,1,,
2차,JH3-4,JH,어구,EPS조각,EPS조각,6,1,,
2차,JH3-4,JH,기타플라스틱,플라스틱 조각or기타,기타플라스틱,1,3,,숟가락
2차,JH3-4,JH,포장재,비닐or과자봉지,비닐조각,2,2,,
2차,JH3-4,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,2,,
2차,JH3-4,JH,자연물,나무,나무,5,5,,
2차,JH3-4,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,2,,
2차,JH3-4,JH,어구,EPS조각,EPS조각,7,1,,
2차,JH3-4,JH,어구,부자(EPS),EPS부자,1,4,,
2차,JH3-4,JH,기타인공물,유리,유리병,3,4,,
2차,JH3-4,JH,어구,EPS조각,EPS조각,1,1,,
2차,JH3-4,JH,어구,EPS조각,EPS조각,1,2,,
2차,JH3-4,JH,어구,EPS조각,EPS조각,5,2,,
2차,JH3-5,JH,어구,부자(EPS),EPS부자,6,5,,
2차,JH3-5,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,3,2,검은색,
2차,JH3-5,JH,어구,부자(기타),부이,6,4,,플라스틱 
2차,JH3-5,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH3-5,JH,어구,EPS조각,EPS조각,7,4,,
2차,JH3-5,JH,어구,EPS조각,EPS조각,2,1,,
2차,JH3-5,JH,기타플라스틱,플라스틱 조각or기타,기타플라스틱,2,3,,양파망
2차,JH3-5,JH,기타인공물,나무,각목,5,4,,
2차,JH3-5,JH,포장재,비닐or과자봉지,비닐,4,3,검은색,
2차,JH3-5,JH,기타플라스틱,플라스틱 용기,플라스틱용기,4,3,,뚜껑
2차,JH3-5,JH,포장재,플라스틱 음료수병,PET병,5,3,,
2차,JH3-5,JH,어구,EPS조각,EPS조각,1,1,,
2차,JH3-5,JH,기타플라스틱,플라스틱 조각or기타,기타플라스틱,6,3,,스티로폼조각
2차,JH3-5,JH,포장재,비닐or과자봉지,비닐,2,3,검은색,
2차,JH3-5,JH,포장재,포(마)대자루,마대자루,5,4,,
2차,JH3-5,JH,어구,EPS조각,EPS조각,5,1,,
2차,JH3-5,JH,포장재,플라스틱 음료수병,병뚜껑,2,1,흰색,
2차,BSSL1,BS,어구,부자(EPS),EPS부자,7,4,,
2차,BSSL1,BS,어구,EPS조각,EPS조각,3,2,,
2차,BSSL1,BS,어구,EPS조각,EPS조각,5,2,,
2차,BSSL1,BS,어구,부자(EPS),EPS부자,7,4,,
2차,BSSL1,BS,어구,부자(EPS),EPS부자,5,4,,
2차,BSSL1,BS,어구,EPS조각,EPS조각,1,1,,
2차,BSSL1,BS,기타플라스틱,플라스틱 용기,플라스틱용기,5,3,,벌꿀통
2차,BSSL2,BS,어구,부자(EPS),EPS부자,7,4,,
2차,BSSL2,BS,어구,EPS조각,EPS조각,1,3,,
2차,BSSL2,BS,어구,EPS조각,EPS조각,2,1,,
2차,BSSL2,BS,기타인공물,유리,유리병,1,2,,박카스
2차,BSSL2,BS,포장재,비닐or과자봉지,비닐봉지,2,3,검정,
2차,BSSL2,BS,기타플라스틱,플라스틱 용기,컵라면용기,6,3,,
2차,BSSL2,BS,포장재,플라스틱 음료수병,PET병,4,3,,
2차,BSSL2,BS,자연물,나무,나무,7,5,,
2차,BSSL2,BS,어구,EPS조각,EPS조각,2,3,,
2차,BSSL2,BS,기타플라스틱,플라스틱 용기,플라스틱용기,7,2,,
2차,BSSL2,BS,어구,EPS조각,EPS조각,6,4,,
2차,BSSL3,BS,포장재,플라스틱 음료수병,PET병,1,3,,콜라병
2차,BSSL3,BS,어구,EPS조각,EPS조각,6,2,,
2차,BSSL3,BS,어구,부자(EPS),EPS부자,6,2,,
2차,BSSL3,BS,어구,부자(EPS),EPS부자,6,4,,
2차,BSSL3,BS,포장재,플라스틱 음료수병,PET병,4,3,,
2차,BSSL3,BS,기타플라스틱,플라스틱 용기,플라스틱용기,5,3,,엔진오일통
2차,BSSL3,BS,어구,부자(EPS),EPS부자,6,4,,
2차,BSSL3,BS,어구,EPS조각,EPS조각,5,3,,
2차,BSSL3,BS,어구,EPS조각,EPS조각,2,2,,
2차,BSSL3,BS,포장재,비닐or과자봉지,비닐봉지,2,3,검정,
2차,BSSL3,BS,포장재,비닐or과자봉지,비닐봉지,3,3,,
2차,BSSL3,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,2,,
2차,BSSL3,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,2,,
2차,BSSL3,BS,기타플라스틱,플라스틱 용기,플라스틱용기,1,2,,햇반
2차,BSSL3,BS,포장재,비닐or과자봉지,비닐봉지,2,2,,
2차,BSSL3,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,3,,
2차,BSSL3,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,4,3,,
2차,BSSL3,BS,포장재,비닐or과자봉지,비닐봉지,3,2,,
2차,BSSL3,BS,포장재,비닐or과자봉지,비닐봉지,3,2,흰색,
2차,BSSL3,BS,기타인공물,캔,참치캔,3,2,,
2차,BSSL3,BS,자연물,나무,나무,4,5,,
2차,BSSL3,BS,포장재,비닐or과자봉지,비닐봉지,1,2,하양,
2차,BSSL3,BS,어구,EPS조각,EPS조각,4,1,,
2차,BSSL3,BS,기타플라스틱,플라스틱 용기,플라스틱용기,4,3,,사각
2차,BSSL3,BS,어구,EPS조각,EPS조각,2,1,,
2차,BSSL3,BS,어구,EPS조각,EPS조각,1,3,,
2차,BSSL3,BS,어구,EPS조각,EPS조각,4,2,,
2차,BSSL3,BS,어구,EPS조각,EPS조각,6,2,,
2차,BSSL3,BS,포장재,플라스틱 음료수병,PET병,5,3,,
2차,BSSL3,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,4,,
2차,BSSL3,BS,기타인공물,유리,유리병,1,2,,박카스
2차,BSSL3,BS,포장재,플라스틱 음료수병,라벨지,1,2,,
2차,BSSL3,BS,포장재,플라스틱 음료수병,병뚜껑,2,1,,
2차,BSSL3,BS,포장재,비닐or과자봉지,비닐조각,2,1,,
2차,BSSL3,BS,자연물,자연물,자연물,7,5,,
2차,BSSL4,BS,포장재,포(마)대자루,마대자루,3,4,,
2차,BSSL4,BS,기타플라스틱,플라스틱 용기,플라스틱용기,2,3,,
2차,BSSL4,BS,포장재,비닐or과자봉지,비닐봉지,1,3,,쓰레기 담아서 묶음
2차,BSSL4,BS,포장재,플라스틱 음료수병,플라스틱뚜껑,1,1,,부탄가스
2차,BSSL4,BS,포장재,플라스틱 음료수병,PET병,1,2,,
2차,BSSL4,BS,어구,EPS조각,EPS조각,2,3,,
2차,BSSL4,BS,기타플라스틱,플라스틱 용기,플라스틱용기,5,3,,
2차,BSSL4,BS,기타인공물,유리,유리병,3,3,,소주병
2차,BSSL4,BS,기타플라스틱,플라스틱 용기,플라스틱용기,5,3,,
2차,BSSL4,BS,기타플라스틱,플라스틱 용기,플라스틱용기,1,1,,
2차,BSSL4,BS,포장재,비닐or과자봉지,비닐봉지,1,3,검정,
2차,BSSL4,BS,자연물,나무,나무,5,5,,
2차,BSSL4,BS,자연물,자연물,자연물,7,5,,
2차,BSSL4,BS,기타플라스틱,플라스틱 용기,플라스틱용기,2,4,,멸치판
2차,BSSL4,BS,기타플라스틱,플라스틱 용기,플라스틱용기,2,4,,
2차,BSSL4,BS,기타플라스틱,플라스틱 용기,플라스틱용기,2,4,,
2차,BSSL4,BS,포장재,비닐or과자봉지,비닐봉지,1,5,검정,
2차,BSSL4,BS,포장재,플라스틱 음료수병,PET병,2,3,,막걸리
2차,BSSL5,BS,어구,EPS조각,EPS조각,1,3,,
2차,BSSL5,BS,포장재,비닐or과자봉지,비닐봉지,2,3,,
2차,BSSL5,BS,어구,EPS조각,EPS조각,1,1,,
2차,BSSL5,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,1,,
2차,BSSL5,BS,포장재,플라스틱 음료수병,라벨지,2,2,,
2차,BSSL5,BS,포장재,플라스틱 음료수병,라벨지,2,2,,
2차,BSSL5,BS,포장재,플라스틱 음료수병,라벨지,2,2,,
2차,BSSL5,BS,포장재,플라스틱 음료수병,라벨지,2,2,,
2차,BSSL5,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,3,,
2차,BSSL5,BS,포장재,비닐or과자봉지,비닐봉지,1,3,검정,
2차,BSSL5,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,1,2,
2차,BSSL5,BS,기타플라스틱,플라스틱 조각or기타,우레탄폼,1,1,,
2차,BSSL5,BS,포장재,플라스틱 음료수병,라벨지,1,2,,
2차,BSSL5,BS,포장재,플라스틱 음료수병,PET병,2,3,,
2차,BSSL5,BS,어구,EPS조각,EPS조각,6,1,,
2차,BSSL5,BS,포장재,플라스틱 음료수병,PET병,4,3,,2L
2차,BSSL5,BS,포장재,플라스틱 음료수병,음료수병,2,3,,
2차,BSSL5,BS,포장재,플라스틱 음료수병,라벨지,2,2,,
2차,BSSL5,BS,포장재,플라스틱 음료수병,라벨지,2,2,,
2차,BSSL5,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,2,,
2차,BSSL5,BS,포장재,비닐or과자봉지,비닐봉지,2,2,,
2차,BSSL5,BS,포장재,비닐or과자봉지,비닐봉지,3,2,투명,
2차,BSSL5,BS,포장재,비닐or과자봉지,비닐봉지,3,3,투명,
2차,BSSL5,BS,포장재,비닐or과자봉지,비닐봉지,3,3,투명,
2차,BSSL5,BS,포장재,비닐or과자봉지,비닐봉지,3,3,투명,
2차,BSSL5,BS,포장재,비닐or과자봉지,비닐조각,2,2,,
2차,BSSL5,BS,기타플라스틱,플라스틱 용기,플라스틱용기,6,2,,
2차,BSSL5,BS,기타플라스틱,플라스틱 용기,플라스틱용기,5,2,,
2차,BSSL5,BS,어구,부자(EPS),EPS부자,7,4,,
2차,BSSL6,BS,어구,EPS조각,EPS조각,7,3,,
2차,BSSL6,BS,포장재,플라스틱 음료수병,PET병,3,3,,
2차,BSSL6,BS,어구,EPS조각,EPS조각,7,3,,
2차,BSSL6,BS,어구,EPS조각,EPS조각,6,3,,
2차,BSSL6,BS,어구,EPS조각,EPS조각,6,3,,
2차,BSSL6,BS,기타플라스틱,플라스틱 용기,플라스틱용기,7,5,주황색,
2차,BSSL6,BS,어구,EPS조각,EPS조각,6,3,,
2차,BSSL6,BS,어구,EPS조각,EPS조각,5,3,,
2차,BSSL6,BS,포장재,플라스틱 음료수병,PET병,5,3,,
2차,BSSL6,BS,어구,부자(기타),부이,7,3,초록색,
2차,BSSL6,BS,포장재,플라스틱 음료수병,PET병,7,3,,
2차,BSSL6,BS,포장재,비닐or과자봉지,비닐봉지,1,3,노랑,
2차,BSSL6,BS,어구,EPS조각,EPS조각,7,3,,
2차,BSSL6,BS,어구,부자(EPS),EPS부자,7,4,,
2차,BSSL6,BS,포장재,비닐or과자봉지,비닐조각,3,3,,
2차,BSSL7,BS,어구,부자(EPS),EPS부자,7,4,,
2차,BSSL7,BS,포장재,비닐or과자봉지,비닐봉지,3,3,하양,
2차,BSSL7,BS,기타플라스틱,플라스틱 용기,플라스틱용기,4,2,,
2차,BSSL7,BS,어구,EPS조각,EPS조각,4,1,,
2차,BSSL7,BS,어구,EPS조각,EPS조각,4,1,,
2차,BSSL7,BS,어구,EPS조각,EPS조각,5,1,,
2차,BSSL7,BS,어구,EPS조각,EPS조각,2,2,,
2차,BSSL7,BS,어구,부자(EPS),EPS부자,6,4,,
2차,BSSL8,BS,어구,EPS조각,EPS조각,6,2,,
2차,BSSL8,BS,어구,EPS조각,EPS조각,3,2,,
2차,BSSL8,BS,포장재,플라스틱 음료수병,PET병,5,3,초록색,
2차,BSSL8,BS,어구,EPS조각,EPS조각,2,2,,
2차,BSSL8,BS,어구,EPS조각,EPS조각,1,1,,
2차,BSSL8,BS,어구,EPS조각,EPS조각,3,1,,
2차,BSSL8,BS,포장재,비닐or과자봉지,비닐조각,1,1,투명,
2차,BSSL8,BS,포장재,비닐or과자봉지,비닐조각,1,3,투명,
2차,BSSL8,BS,포장재,비닐or과자봉지,비닐봉지,2,3,검정,
2차,BSSL8,BS,포장재,비닐or과자봉지,비닐봉지,2,3,검정,
2차,BSSL8,BS,어구,EPS조각,EPS조각,1,2,,
2차,BSSL8,BS,어구,EPS조각,EPS조각,4,2,,
2차,BSSL8,BS,포장재,비닐or과자봉지,아이스크림봉지,1,2,,설레임
2차,BSSL8,BS,기타플라스틱,플라스틱 조각or기타,파이프,2,3,,
2차,BSSL8,BS,포장재,비닐or과자봉지,비닐조각,4,2,,
2차,BSSL8,BS,포장재,비닐or과자봉지,비닐조각,4,3,,
2차,BSSL8,BS,포장재,비닐or과자봉지,비닐조각,5,2,,
2차,BSSL8,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,3,2,,
2차,BSSL8,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,4,3,,
2차,BSSL8,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,3,2,,
2차,BSSL8,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,4,3,,
2차,BSSL8,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,3,2,,
2차,BSSL8,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,3,3,,
2차,BSSL8,BS,포장재,비닐or과자봉지,비닐조각,1,3,,
2차,BSSL8,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,3,,
2차,BSSL8,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,1,,
2차,BSSL9,BS,자연물,자연물,자연물,4,5,,
2차,BSSL9,BS,기타플라스틱,플라스틱 용기,플라스틱용기,7,3,,
2차,BSSL9,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,3,3,,
2차,BSSL9,BS,포장재,비닐or과자봉지,비닐봉지,2,3,,
2차,BSSL9,BS,기타플라스틱,플라스틱 용기,플라스틱용기,2,2,,
2차,BSSL9,BS,기타인공물,고무,고무,2,2,타이어,
2차,BSSL9,BS,포장재,비닐or과자봉지,비닐조각,2,2,,
2차,BSSL9,BS,기타플라스틱,플라스틱 용기,플라스틱용기,3,3,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,7,4,,
2차,BSSL9,BS,기타플라스틱,플라스틱 용기,플라스틱용기,6,2,,
2차,BSSL9,BS,자연물,자연물,자연물,6,5,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,5,2,,
2차,BSSL9,BS,기타플라스틱,플라스틱 용기,플라스틱용기,7,3,,
2차,BSSL9,BS,포장재,비닐or과자봉지,비닐봉지,1,3,검정,
2차,BSSL9,BS,어구,EPS조각,EPS조각,1,2,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,5,1,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,5,2,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,6,3,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,6,3,,
2차,BSSL9,BS,포장재,플라스틱 음료수병,PET병,3,3,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,3,3,,
2차,BSSL9,BS,기타플라스틱,플라스틱 용기,플라스틱용기,7,4,,
2차,BSSL9,BS,기타플라스틱,플라스틱 용기,플라스틱용기,4,5,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,7,3,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,2,3,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,6,2,,
2차,BSSL9,BS,포장재,플라스틱 음료수병,PET병,2,3,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,5,2,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,4,3,,
2차,BSSL9,BS,포장재,플라스틱 음료수병,PET병,3,3,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,5,2,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,5,2,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,5,2,,
2차,BSSL9,BS,포장재,플라스틱 음료수병,PET병,3,3,,
2차,BSSL9,BS,포장재,플라스틱 음료수병,PET병,2,3,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,4,3,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,4,2,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,4,3,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,4,2,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,2,2,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,3,2,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,2,2,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,3,2,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,2,2,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,3,2,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,2,2,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,3,2,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,2,2,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,3,2,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,6,2,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,2,2,,
2차,BSSL9,BS,기타플라스틱,플라스틱 조각or기타,우레탄폼,1,2,,
2차,BSSL9,BS,어구,EPS조각,EPS조각,5,2,,
2차,BSSL9,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,4,2,흰색,
2차,BSSL10,BS,자연물,자연물,자연물,7,5,,
2차,BSSL10,BS,기타플라스틱,플라스틱 용기,플라스틱용기,6,3,,
2차,BSSL10,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,1,,
2차,BSSL10,BS,어구,EPS조각,EPS조각,5,2,,
2차,BSSL10,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,3,,
2차,BSSL10,BS,포장재,비닐or과자봉지,비닐봉지,1,4,,
2차,BSSL10,BS,포장재,비닐or과자봉지,비닐조각,2,2,,
2차,BSSL10,BS,포장재,비닐or과자봉지,비닐조각,3,2,,
2차,BSSL10,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,4,2,,
2차,BSSL10,BS,기타플라스틱,플라스틱 용기,플라스틱용기,1,2,고추장뚜껑,
2차,BSSL10,BS,기타플라스틱,플라스틱 용기,플라스틱용기,3,3,,
2차,BSSL10,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,1,,
2차,BSSL10,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,1,,
2차,BSSL10,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,1,,
2차,BSSL10,BS,포장재,비닐or과자봉지,비닐조각,2,2,,
2차,BSSL10,BS,기타플라스틱,플라스틱 용기,플라스틱용기,2,2,,
2차,BSSL10,BS,포장재,비닐or과자봉지,비닐조각,2,2,,
2차,BSSL10,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,1,,
2차,BSSL10,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,2,,
2차,BSSL10,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,1,,
2차,BSSL10,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,1,,
2차,BSSL10,BS,어구,EPS조각,EPS조각,2,1,,
2차,BSSL10,BS,어구,EPS조각,EPS조각,3,1,,
2차,BSSL10,BS,어구,EPS조각,EPS조각,2,1,,
2차,BSSL10,BS,자연물,나무,나무,5,5,,
2차,BSSL10,BS,기타플라스틱,플라스틱 용기,플라스틱용기,6,3,,
2차,BSSL10,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,3,1,,
2차,BSSL10,BS,어구,EPS조각,EPS조각,2,2,,
2차,BSSL10,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,5,1,,
2차,BSSL10,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,3,1,,
2차,BSSL10,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,1,,
2차,BSSL10,BS,어구,EPS조각,EPS조각,6,2,,
2차,BSSL10,BS,기타플라스틱,플라스틱 용기,플라스틱용기,6,4,,
2차,BSSL10,BS,기타인공물,캔,캔,5,3,,부탄가스통
2차,BSSL10,BS,기타플라스틱,플라스틱 조각or기타,플라스틱조각,4,3,,
2차,BSSL10,BS,기타플라스틱,플라스틱 용기,플라스틱용기,4,3,주황색,
2차,BSSL10,BS,기타플라스틱,플라스틱 용기,플라스틱용기,4,3,,
2차,BSSL10,BS,어구,EPS조각,EPS조각,6,3,,
2차,BSSL12,BS,기타플라스틱,플라스틱 용기,플라스틱용기,7,3,,스티로폼
2차,BSSL12,BS,포장재,비닐or과자봉지,비닐봉지,3,4,하양,
2차,SY1-1,SY,포장재,비닐or과자봉지,비닐,1,2,,일회용샴푸
2차,SY1-2,SY,포장재,비닐or과자봉지,비닐,2,2,,일회용칫솔비닐
2차,SY1-2,SY,포장재,비닐or과자봉지,비닐조각,1,2,,
2차,SY1-3,SY,포장재,비닐or과자봉지,비닐조각,1,1,투명,
2차,SY1-3,SY,포장재,비닐or과자봉지,비닐조각,1,2,투명,
2차,SY1-3,SY,포장재,비닐or과자봉지,사탕봉지,1,1,,
2차,SY1-3,SY,포장재,비닐or과자봉지,비닐조각,1,2,투명,
2차,SY1-4,SY,포장재,비닐or과자봉지,비닐조각,1,1,투명,
2차,SY1-4,SY,포장재,비닐or과자봉지,비닐조각,1,1,투명,
2차,SY1-4,SY,포장재,비닐or과자봉지,비닐조각,1,1,투명,
2차,SY1-4,SY,포장재,비닐or과자봉지,비닐조각,1,2,투명,
2차,SY1-4,SY,포장재,비닐or과자봉지,비닐조각,2,3,검정,
2차,SY1-4,SY,포장재,비닐or과자봉지,비닐조각,2,1,투명,
2차,SY1-5,SY,포장재,플라스틱 음료수병,PET병,3,3,투명,
2차,SY1-5,SY,기타인공물,고무,고무,1,1,,
2차,SY1-5,SY,포장재,비닐or과자봉지,비닐조각,1,2,투명,
